minimizedAffinity,name,RFScoreVS_v2
-7.88155,ZINC000414969678 73.94,5.95243498217
-7.59280,ZINC000414969678 73.94,5.95592884429
-7.47287,ZINC000414969678 73.94,5.95
-7.35878,ZINC000414969678 73.94,5.96960713756
-7.34819,ZINC000414969678 73.94,5.95470205999
-7.31212,ZINC000414969678 73.94,5.95951515464
-7.48988,ZINC000417307784 48.16,5.97950699638
-7.22352,ZINC000417307784 48.16,5.96931712332
-7.20548,ZINC000417307784 48.16,5.99508965737
-7.09851,ZINC000417307784 48.16,5.9981924707
-7.06728,ZINC000417307784 48.16,6.01014945281
-6.90645,ZINC000417307784 48.16,5.96805934178
-6.68950,ZINC000417307784 48.16,5.97097269794
-6.63727,ZINC000417307784 48.16,5.9521
-6.60820,ZINC000417307784 48.16,6.01704937016
-8.25839,ZINC000421386220 10.44,6.01499691173
-8.13541,ZINC000421386220 10.44,5.99476389384
-7.96163,ZINC000421386220 10.44,5.99868123603
-7.95284,ZINC000421386220 10.44,6.01458309574
-7.89036,ZINC000421386220 10.44,6.03667043634
-7.83388,ZINC000421386220 10.44,6.00181550027
-7.78186,ZINC000421386220 10.44,6.01146227821
-7.74212,ZINC000421386220 10.44,6.01134442598
-7.64268,ZINC000421386220 10.44,5.98707859801
-8.85283,ZINC000430013018 -6.1,5.99046385227
-8.74792,ZINC000430013018 -6.1,5.96350273574
-8.26832,ZINC000430013018 -6.1,5.95
-8.02768,ZINC000430013018 -6.1,5.97818406341
-8.00725,ZINC000430013018 -6.1,5.97448191722
-7.79735,ZINC000430013018 -6.1,5.96308380411
-7.65075,ZINC000430013018 -6.1,5.97124575749
-7.07336,ZINC000430013018 -6.1,5.97247046802
-6.69261,ZINC000430013018 -6.1,5.9692226025
-9.08274,ZINC000430013018 -6.1,5.97817008624
-8.63213,ZINC000430013018 -6.1,5.98072844939
-8.34088,ZINC000430013018 -6.1,5.95402500506
-8.32100,ZINC000430013018 -6.1,5.9587436975
-8.29364,ZINC000430013018 -6.1,5.96776780758
-8.04722,ZINC000430013018 -6.1,5.95570700284
-7.41094,ZINC000430013018 -6.1,5.97061877053
-7.37922,ZINC000430013018 -6.1,5.96737763842
-7.28041,ZINC000430013018 -6.1,5.95603889132
-8.07783,ZINC000430013018 -6.1,5.97904624714
-7.81950,ZINC000430013018 -6.1,5.96467818364
-7.66004,ZINC000430013018 -6.1,5.96555658313
-7.57602,ZINC000430013018 -6.1,5.97432842995
-7.30000,ZINC000430013018 -6.1,5.99899699907
-7.25387,ZINC000430013018 -6.1,5.96745605106
-6.38913,ZINC000430013018 -6.1,5.97290729545
-6.32961,ZINC000430013018 -6.1,5.96667969071
-6.21999,ZINC000430013018 -6.1,5.96582472125
-7.83481,ZINC000430013018 -6.1,5.95475473215
-7.33930,ZINC000430013018 -6.1,5.97865918139
-7.23958,ZINC000430013018 -6.1,5.96804846725
-7.15442,ZINC000430013018 -6.1,5.96619925891
-6.96321,ZINC000430013018 -6.1,5.97625897483
-6.87332,ZINC000430013018 -6.1,5.9609518952
-6.81688,ZINC000430013018 -6.1,5.95580897466
-6.70249,ZINC000430013018 -6.1,5.97569794001
-6.69591,ZINC000430013018 -6.1,5.99010795161
-7.78383,ZINC000430013018 -6.1,5.95475473215
-7.36332,ZINC000430013018 -6.1,5.98413269853
-7.23918,ZINC000430013018 -6.1,5.96540476975
-7.12904,ZINC000430013018 -6.1,5.96235884139
-7.08165,ZINC000430013018 -6.1,5.97419264567
-6.90828,ZINC000430013018 -6.1,5.96982417106
-6.81336,ZINC000430013018 -6.1,5.95580897466
-6.69453,ZINC000430013018 -6.1,5.96131169081
-6.68875,ZINC000430013018 -6.1,5.99379794001
-7.78227,ZINC000464372572 10.04,5.95393061714
-7.61509,ZINC000464372572 10.04,5.95489588002
-7.61140,ZINC000464372572 10.04,5.95156224042
-7.31542,ZINC000464372572 10.04,5.96373939296
-7.31057,ZINC000464372572 10.04,5.96948202637
-7.24055,ZINC000464372572 10.04,5.96751366185
-6.98032,ZINC000464372572 10.04,5.95
-6.92991,ZINC000464372572 10.04,5.95957091677
-6.88622,ZINC000464372572 10.04,5.96255688714
-6.99908,ZINC000464372572 10.04,5.95565459154
-6.93941,ZINC000464372572 10.04,5.95
-6.76713,ZINC000464372572 10.04,5.96572819176
-6.75106,ZINC000464372572 10.04,5.95850254964
-6.60795,ZINC000464372572 10.04,5.96183547059
-6.60747,ZINC000464372572 10.04,5.96559603021
-6.31563,ZINC000464372572 10.04,5.95375362746
-6.30678,ZINC000464372572 10.04,5.95865726606
-6.27738,ZINC000464372572 10.04,5.96289059012
-10.16043,ZINC000298731694 -19.34,5.97362878745
-9.73846,ZINC000298731694 -19.34,5.99996667917
-9.49107,ZINC000298731694 -19.34,5.98468652359
-9.44846,ZINC000298731694 -19.34,5.95918970004
-9.35031,ZINC000298731694 -19.34,5.9918816645
-8.90403,ZINC000298731694 -19.34,5.97816362229
-8.88513,ZINC000298731694 -19.34,5.98571124009
-8.78565,ZINC000298731694 -19.34,5.95209135725
-8.75346,ZINC000298731694 -19.34,5.9699705532
-7.41864,ZINC000464372572 10.04,5.95899125963
-7.35591,ZINC000464372572 10.04,5.9540666029
-7.22420,ZINC000464372572 10.04,5.95549794001
-7.18713,ZINC000464372572 10.04,5.95902166865
-7.13694,ZINC000464372572 10.04,5.96806324709
-7.13043,ZINC000464372572 10.04,5.95260362395
-7.09458,ZINC000464372572 10.04,5.95226184382
-6.64131,ZINC000464372572 10.04,5.97290992034
-6.61678,ZINC000464372572 10.04,5.96338218066
-7.43152,ZINC000464372572 10.04,5.95879504147
-7.29804,ZINC000464372572 10.04,5.9561392054
-7.18516,ZINC000464372572 10.04,5.95917732287
-7.17368,ZINC000464372572 10.04,5.95256091213
-7.08964,ZINC000464372572 10.04,5.96852552337
-7.07894,ZINC000464372572 10.04,5.95533957752
-7.04620,ZINC000464372572 10.04,6.00403176784
-6.87371,ZINC000464372572 10.04,5.96488998329
-6.81617,ZINC000464372572 10.04,5.96328090489
-8.99428,ZINC000513023623 8.32,6.00801078639
-8.70188,ZINC000513023623 8.32,6.00877770312
-8.40226,ZINC000513023623 8.32,5.99507036465
-8.37063,ZINC000513023623 8.32,5.98900152848
-8.20235,ZINC000513023623 8.32,6.0110132613
-8.15657,ZINC000513023623 8.32,6.02057145504
-8.07835,ZINC000513023623 8.32,5.99255845924
-7.88114,ZINC000513023623 8.32,5.97616676811
-7.82923,ZINC000513023623 8.32,6.00475703906
-7.36633,ZINC000513023623 8.32,5.99311174326
-7.32891,ZINC000513023623 8.32,6.02995761532
-7.27366,ZINC000513023623 8.32,6.04777248854
-7.11587,ZINC000513023623 8.32,6.01628595161
-6.95899,ZINC000513023623 8.32,5.98668563811
-6.94226,ZINC000513023623 8.32,5.99502729895
-6.90469,ZINC000513023623 8.32,6.02032486146
-6.81567,ZINC000513023623 8.32,6.03982929626
-6.73249,ZINC000513023623 8.32,6.01605804768
-8.60242,ZINC000531646303 32.29,5.98760776856
-8.56134,ZINC000531646303 32.29,5.98424340726
-8.26458,ZINC000531646303 32.29,5.97297962071
-7.95055,ZINC000531646303 32.29,5.96934592434
-7.93714,ZINC000531646303 32.29,6.00500591577
-7.83579,ZINC000531646303 32.29,5.95534907488
-7.69757,ZINC000531646303 32.29,5.95670362395
-7.63918,ZINC000531646303 32.29,5.99591400002
-7.33207,ZINC000531646303 32.29,5.99138635262
-8.72299,ZINC000531646303 32.29,5.96914555208
-8.67869,ZINC000531646303 32.29,6.00148421432
-8.65197,ZINC000531646303 32.29,5.99401979932
-8.48614,ZINC000531646303 32.29,5.97483382211
-8.38890,ZINC000531646303 32.29,5.98160906569
-8.18586,ZINC000531646303 32.29,5.96515817303
-8.03433,ZINC000531646303 32.29,5.95395885214
-7.69556,ZINC000531646303 32.29,6.06955878545
-7.69488,ZINC000531646303 32.29,5.97533547015
-9.29937,ZINC000544927312 0.29,6.10212552577
-9.22881,ZINC000544927312 0.29,6.07335467154
-9.06821,ZINC000544927312 0.29,6.03872855837
-8.95567,ZINC000544927312 0.29,6.08734742
-8.72746,ZINC000544927312 0.29,6.07699398414
-8.60061,ZINC000544927312 0.29,5.98712997743
-8.54964,ZINC000544927312 0.29,6.08648087054
-8.17661,ZINC000544927312 0.29,6.006473492
-8.14265,ZINC000544927312 0.29,5.98278297263
-9.27246,ZINC000544927312 0.29,6.03065609752
-9.06620,ZINC000544927312 0.29,6.06149402621
-9.01253,ZINC000544927312 0.29,6.12530372696
-8.75558,ZINC000544927312 0.29,6.10441842676
-8.74951,ZINC000544927312 0.29,6.03141944743
-8.53252,ZINC000544927312 0.29,6.00248728642
-8.48382,ZINC000544927312 0.29,5.9888706282
-8.40802,ZINC000544927312 0.29,5.95739857873
-7.89501,ZINC000544927312 0.29,6.00249194237
-7.86145,ZINC000553796500 0.76,5.99415895385
-7.85769,ZINC000553796500 0.76,5.96733079502
-7.78536,ZINC000553796500 0.76,5.96244581705
-7.66891,ZINC000553796500 0.76,5.96091160186
-7.63651,ZINC000553796500 0.76,5.98891885819
-7.63555,ZINC000553796500 0.76,5.97946984403
-7.49172,ZINC000553796500 0.76,5.97248258882
-7.46041,ZINC000553796500 0.76,6.00340973119
-7.45084,ZINC000553796500 0.76,5.95297448434
-8.15152,ZINC000553796500 0.76,5.98592986561
-8.11820,ZINC000553796500 0.76,5.96654029328
-8.05348,ZINC000553796500 0.76,5.97111711134
-7.99121,ZINC000553796500 0.76,5.96207659992
-7.79791,ZINC000553796500 0.76,6.0053780875
-7.71536,ZINC000553796500 0.76,5.99754668588
-7.67892,ZINC000553796500 0.76,5.98782081442
-7.61140,ZINC000553796500 0.76,5.9693877425
-7.60939,ZINC000553796500 0.76,5.97298442447
-9.32450,ZINC000298731694 -19.34,5.97565868517
-9.12379,ZINC000298731694 -19.34,6.00402715985
-9.02692,ZINC000298731694 -19.34,5.96929929855
-9.01378,ZINC000298731694 -19.34,5.97417234199
-8.96724,ZINC000298731694 -19.34,5.974787442
-8.85044,ZINC000298731694 -19.34,6.01855629099
-8.75901,ZINC000298731694 -19.34,5.99400072259
-8.40688,ZINC000298731694 -19.34,5.95743957752
-8.31669,ZINC000298731694 -19.34,5.96516709896
-8.29844,ZINC000553796500 0.76,5.96622123132
-8.28689,ZINC000553796500 0.76,5.98682805635
-8.10648,ZINC000553796500 0.76,5.97627313018
-8.00669,ZINC000553796500 0.76,5.97201521535
-7.99571,ZINC000553796500 0.76,5.95328709818
-7.95132,ZINC000553796500 0.76,5.97009994024
-7.80504,ZINC000553796500 0.76,5.97115360217
-7.79765,ZINC000553796500 0.76,5.96654318253
-7.72249,ZINC000553796500 0.76,5.95622979719
-8.12950,ZINC000554523385 57.23,5.98249810675
-8.06389,ZINC000554523385 57.23,5.97233242318
-7.66394,ZINC000554523385 57.23,6.01291886765
-7.64397,ZINC000554523385 57.23,6.0723897998
-7.61611,ZINC000554523385 57.23,5.99548868207
-7.57035,ZINC000554523385 57.23,5.97643673474
-7.50197,ZINC000554523385 57.23,6.0368519044
-7.40670,ZINC000554523385 57.23,6.01129709989
-7.33805,ZINC000554523385 57.23,6.03457116585
-7.97026,ZINC000554523385 57.23,5.99321775466
-7.91809,ZINC000554523385 57.23,5.98460037009
-7.78261,ZINC000554523385 57.23,6.01109720188
-7.70598,ZINC000554523385 57.23,5.98369243146
-7.63183,ZINC000554523385 57.23,6.07071605786
-7.57822,ZINC000554523385 57.23,6.04485661042
-7.56948,ZINC000554523385 57.23,5.98527686288
-7.33081,ZINC000554523385 57.23,5.99984210777
-7.21576,ZINC000554523385 57.23,5.96946565437
-8.10952,ZINC000554523385 57.23,6.03247534017
-7.75497,ZINC000554523385 57.23,5.98816330839
-7.67189,ZINC000554523385 57.23,6.00007558026
-7.55243,ZINC000554523385 57.23,5.98649387329
-7.45517,ZINC000554523385 57.23,5.98494631744
-7.41693,ZINC000554523385 57.23,5.96846085323
-7.01482,ZINC000554523385 57.23,5.98445893338
-6.76817,ZINC000554523385 57.23,5.98469502344
-6.74854,ZINC000554523385 57.23,6.00116146845
-8.16938,ZINC000554523385 57.23,5.98897794571
-8.12818,ZINC000554523385 57.23,5.98226363345
-8.10427,ZINC000554523385 57.23,6.02641909488
-8.08283,ZINC000554523385 57.23,5.98878389708
-8.02106,ZINC000554523385 57.23,5.98732159906
-7.79450,ZINC000554523385 57.23,5.99472233207
-7.73902,ZINC000554523385 57.23,6.00848788996
-7.66366,ZINC000554523385 57.23,6.01639483357
-7.60661,ZINC000554523385 57.23,5.98145925719
-7.88711,ZINC000554523385 57.23,6.01915377983
-7.59769,ZINC000554523385 57.23,5.98570232036
-7.58962,ZINC000554523385 57.23,5.99685962919
-7.47678,ZINC000554523385 57.23,5.97856665019
-7.46610,ZINC000554523385 57.23,5.99605520971
-7.40556,ZINC000554523385 57.23,5.98549825856
-7.37827,ZINC000554523385 57.23,6.02078657082
-7.33567,ZINC000554523385 57.23,6.01523072667
-7.24200,ZINC000554523385 57.23,6.01266065606
-7.96962,ZINC000567909695 5.37,5.98728821992
-7.95493,ZINC000567909695 5.37,5.99747728694
-7.71973,ZINC000567909695 5.37,5.9927420887
-7.42366,ZINC000567909695 5.37,5.9880471671
-7.37241,ZINC000567909695 5.37,5.9773316532
-7.31863,ZINC000567909695 5.37,6.01130430565
-7.20314,ZINC000567909695 5.37,6.00212090694
-7.16682,ZINC000567909695 5.37,5.99111649448
-6.92531,ZINC000567909695 5.37,6.01516089026
-8.19420,ZINC000567909695 5.37,5.97638073601
-8.14181,ZINC000567909695 5.37,5.9787727594
-8.10244,ZINC000567909695 5.37,5.97373756343
-8.10063,ZINC000567909695 5.37,6.00080993241
-7.98177,ZINC000567909695 5.37,5.96972508334
-7.88935,ZINC000567909695 5.37,5.98348591572
-7.84656,ZINC000567909695 5.37,5.97438448387
-7.83726,ZINC000567909695 5.37,5.96273616656
-7.72637,ZINC000567909695 5.37,5.99228983461
-7.97903,ZINC000567909695 5.37,5.99275015636
-7.74906,ZINC000567909695 5.37,5.96746057369
-7.74719,ZINC000567909695 5.37,5.97044080186
-7.61564,ZINC000567909695 5.37,5.97687490752
-7.43265,ZINC000567909695 5.37,5.997574871
-7.42598,ZINC000567909695 5.37,6.00495278099
-7.40005,ZINC000567909695 5.37,5.9893008489
-7.38222,ZINC000567909695 5.37,5.9753972494
-7.29486,ZINC000567909695 5.37,5.98251461519
-7.88754,ZINC000582419074 -13.53,5.97340384636
-7.68845,ZINC000582419074 -13.53,5.95480170282
-7.49383,ZINC000582419074 -13.53,5.95611721463
-7.45670,ZINC000582419074 -13.53,5.96231436368
-7.44274,ZINC000582419074 -13.53,5.96030714079
-7.34654,ZINC000582419074 -13.53,5.97222620328
-7.31110,ZINC000582419074 -13.53,5.96177532568
-7.24157,ZINC000582419074 -13.53,5.9716921511
-7.22604,ZINC000582419074 -13.53,5.95789425496
-9.25561,ZINC000372295546 2.57,5.98649683828
-9.16947,ZINC000372295546 2.57,6.00748566659
-9.15952,ZINC000372295546 2.57,6.0006274672
-9.11492,ZINC000372295546 2.57,6.01534540483
-9.03628,ZINC000372295546 2.57,5.99971643533
-8.82836,ZINC000372295546 2.57,6.00955927793
-8.53724,ZINC000372295546 2.57,5.98231407786
-8.49926,ZINC000372295546 2.57,5.98974474969
-8.39895,ZINC000372295546 2.57,5.99105364905
-8.03382,ZINC000582419074 -13.53,5.97471952724
-7.94321,ZINC000582419074 -13.53,5.9655122854
-7.69401,ZINC000582419074 -13.53,5.95368442621
-7.55578,ZINC000582419074 -13.53,5.96640298445
-7.42202,ZINC000582419074 -13.53,5.95872903291
-7.35231,ZINC000582419074 -13.53,5.96668194972
-7.26199,ZINC000582419074 -13.53,5.9586974688
-7.23883,ZINC000582419074 -13.53,5.96086494618
-7.23274,ZINC000582419074 -13.53,5.98749130044
-8.06721,ZINC000582419074 -13.53,5.96788574555
-7.81114,ZINC000582419074 -13.53,5.95925899506
-7.79037,ZINC000582419074 -13.53,5.95473490043
-7.61873,ZINC000582419074 -13.53,5.96579003671
-7.48751,ZINC000582419074 -13.53,5.96506379498
-7.47755,ZINC000582419074 -13.53,5.97779301517
-7.42631,ZINC000582419074 -13.53,5.96913536145
-7.39793,ZINC000582419074 -13.53,5.97853413444
-7.39767,ZINC000582419074 -13.53,5.96981974224
-8.28116,ZINC000582419074 -13.53,5.9753343909
-8.09249,ZINC000582419074 -13.53,5.96613042339
-7.92712,ZINC000582419074 -13.53,5.96353547423
-7.86224,ZINC000582419074 -13.53,5.96781452191
-7.53923,ZINC000582419074 -13.53,5.9680193467
-7.37500,ZINC000582419074 -13.53,5.95398016827
-7.35436,ZINC000582419074 -13.53,5.96471585402
-7.30004,ZINC000582419074 -13.53,5.96935140126
-7.21829,ZINC000582419074 -13.53,5.97195379107
-8.62943,ZINC000582419074 -13.53,5.95853508133
-8.53111,ZINC000582419074 -13.53,5.96110281634
-8.44785,ZINC000582419074 -13.53,5.95355345772
-7.97528,ZINC000582419074 -13.53,5.97220873005
-7.85580,ZINC000582419074 -13.53,5.95297549219
-7.36333,ZINC000582419074 -13.53,5.96923741535
-7.33181,ZINC000582419074 -13.53,5.9669582738
